epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,102.423,0.71743,0.75445,0.87192,0.83392,0.87129,0.88754,0.74602,0.65875,0.58013,0.85884,0.000498156,0.000498156,0.000498156
43,105.427,0.70025,0.71166,0.86405,0.85703,0.8831,0.90458,0.74558,0.67349,0.58773,0.85805,0.000495063,0.000495063,0.000495063
44,107.72,0.7066,0.71847,0.85714,0.84844,0.88525,0.91788,0.76863,0.67255,0.56672,0.85642,0.000491969,0.000491969,0.000491969
45,109.755,0.751,0.73679,0.87365,0.8846,0.87498,0.91915,0.771,0.68465,0.57627,0.85806,0.000488875,0.000488875,0.000488875
46,112.004,0.71397,0.72661,0.86441,0.85839,0.85952,0.91737,0.75163,0.71157,0.58413,0.86671,0.000485781,0.000485781,0.000485781
47,113.994,0.70804,0.70618,0.86685,0.83642,0.85755,0.90691,0.76529,0.67007,0.59161,0.85894,0.000482687,0.000482687,0.000482687
48,116.091,0.71453,0.69831,0.86826,0.86086,0.8806,0.91991,0.76489,0.67835,0.58303,0.86037,0.000479594,0.000479594,0.000479594
49,119.071,0.72976,0.69634,0.86623,0.81827,0.92685,0.92449,0.76384,0.68461,0.58422,0.86129,0.0004765,0.0004765,0.0004765
50,121.364,0.70371,0.68261,0.86621,0.89453,0.90165,0.94028,0.78464,0.65793,0.53956,0.85643,0.000473406,0.000473406,0.000473406
51,123.416,0.73768,0.71879,0.87022,0.94044,0.88628,0.94473,0.7872,0.67838,0.53307,0.85779,0.000470312,0.000470312,0.000470312
52,125.476,0.7048,0.67368,0.86433,0.94907,0.88264,0.94704,0.77171,0.71167,0.54609,0.86183,0.000467219,0.000467219,0.000467219
53,127.448,0.7086,0.67739,0.86082,0.93751,0.87451,0.94439,0.78527,0.6776,0.53349,0.85778,0.000464125,0.000464125,0.000464125
54,129.44,0.69182,0.65831,0.86307,0.85824,0.91576,0.92629,0.76536,0.69426,0.53157,0.86071,0.000461031,0.000461031,0.000461031
55,132.283,0.70497,0.65988,0.8549,0.79697,0.96189,0.9172,0.76428,0.66491,0.54908,0.85501,0.000457938,0.000457938,0.000457938
56,134.95,0.69452,0.65522,0.86079,0.83148,0.93665,0.91999,0.7706,0.66788,0.53283,0.85687,0.000454844,0.000454844,0.000454844
57,137.038,0.682,0.64951,0.86682,0.87742,0.88507,0.93667,0.78798,0.67461,0.51842,0.85622,0.00045175,0.00045175,0.00045175
58,139.099,0.67537,0.64067,0.86047,0.88643,0.90678,0.94397,0.79789,0.65361,0.51136,0.8534,0.000448656,0.000448656,0.000448656
59,141.095,0.69049,0.64798,0.86267,0.88717,0.89669,0.94774,0.79053,0.65737,0.51016,0.853,0.000445562,0.000445562,0.000445562
60,143.362,0.6766,0.61903,0.86152,0.89526,0.91049,0.95375,0.79518,0.67973,0.50955,0.8528,0.000442469,0.000442469,0.000442469
61,146.05,0.69215,0.64399,0.86667,0.90257,0.90724,0.95282,0.80752,0.65128,0.49847,0.84873,0.000439375,0.000439375,0.000439375
62,148.711,0.67417,0.60902,0.85853,0.85903,0.91555,0.9475,0.79619,0.66996,0.51448,0.85295,0.000436281,0.000436281,0.000436281
63,150.774,0.68884,0.62645,0.86161,0.93136,0.86766,0.93537,0.78871,0.65072,0.51927,0.848,0.000433187,0.000433187,0.000433187
64,153.217,0.65517,0.61204,0.8536,0.87052,0.86234,0.92498,0.77679,0.64772,0.52454,0.85109,0.000430094,0.000430094,0.000430094
65,155.27,0.64966,0.59302,0.84926,0.81833,0.92812,0.93213,0.7786,0.67452,0.52097,0.85591,0.000427,0.000427,0.000427
66,157.278,0.67511,0.61478,0.85426,0.83027,0.94687,0.93377,0.77867,0.65953,0.50682,0.85255,0.000423906,0.000423906,0.000423906
67,159.94,0.67168,0.61785,0.85632,0.9071,0.87467,0.93009,0.77902,0.67389,0.509,0.85554,0.000420812,0.000420812,0.000420812
