epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,83.2254,0.84857,1.3062,0.92705,0.63116,0.67281,0.69673,0.55357,0.78346,1.00562,0.8879,0.000371313,0.000371313,0.000371313
43,84.5737,0.85215,1.22532,0.92041,0.6236,0.64559,0.70608,0.55434,0.81775,0.99029,0.90217,0.000365125,0.000365125,0.000365125
44,85.81,0.85148,1.2901,0.88635,0.6152,0.6637,0.71437,0.55711,0.84447,0.97256,0.90936,0.000358938,0.000358938,0.000358938
45,87.0503,0.82966,1.13156,0.90566,0.63727,0.71335,0.71826,0.5651,0.80493,0.93317,0.89142,0.00035275,0.00035275,0.00035275
46,88.3617,0.80623,1.13709,0.8876,0.64311,0.72614,0.71524,0.58004,0.76124,0.87779,0.88075,0.000346563,0.000346563,0.000346563
47,89.5968,0.80431,1.205,0.88096,0.65686,0.71094,0.73289,0.59381,0.75173,0.87123,0.88013,0.000340375,0.000340375,0.000340375
48,90.8417,0.83263,1.14655,0.89812,0.66552,0.7052,0.72689,0.59582,0.73618,0.8637,0.87581,0.000334188,0.000334188,0.000334188
49,92.1224,0.76161,1.00767,0.88791,0.62917,0.70817,0.7338,0.59122,0.73845,0.85785,0.87471,0.000328,0.000328,0.000328
50,93.3925,0.76827,1.0198,0.88972,0.56714,0.8349,0.73232,0.58205,0.76979,0.85675,0.88227,0.000321812,0.000321812,0.000321812
51,95.3457,0.81001,1.12432,0.8805,0.58147,0.84933,0.73595,0.57857,0.77814,0.85817,0.88451,0.000315625,0.000315625,0.000315625
52,97.3033,0.79397,1.05804,0.88764,0.58771,0.86544,0.74772,0.60159,0.76175,0.85121,0.88129,0.000309437,0.000309437,0.000309437
53,98.6509,0.84452,1.11068,0.90721,0.58128,0.82868,0.75692,0.6156,0.7491,0.82998,0.87826,0.00030325,0.00030325,0.00030325
54,99.9521,0.80585,0.99087,0.9003,0.6873,0.68459,0.77199,0.62603,0.74525,0.8178,0.87845,0.000297063,0.000297063,0.000297063
55,101.236,0.80368,0.98604,0.90315,0.69261,0.67741,0.78334,0.64437,0.71618,0.80143,0.87675,0.000290875,0.000290875,0.000290875
56,102.461,0.78789,1.04779,0.88781,0.60512,0.775,0.78251,0.64019,0.71595,0.80036,0.87656,0.000284688,0.000284688,0.000284688
57,103.738,0.84141,1.14576,0.88305,0.62416,0.81875,0.78768,0.64094,0.7421,0.79823,0.87802,0.0002785,0.0002785,0.0002785
58,104.948,0.7982,1.02508,0.88259,0.65629,0.82248,0.79926,0.6448,0.75519,0.79958,0.87978,0.000272313,0.000272313,0.000272313
59,106.212,0.76093,0.96081,0.88732,0.67527,0.81859,0.80007,0.65509,0.73749,0.78719,0.87595,0.000266125,0.000266125,0.000266125
60,107.476,0.73423,0.95301,0.85562,0.68412,0.83645,0.79283,0.64677,0.71702,0.77065,0.8721,0.000259938,0.000259938,0.000259938
61,109.5,0.77701,1.01028,0.9335,0.67669,0.8314,0.7985,0.65784,0.70073,0.75775,0.87185,0.00025375,0.00025375,0.00025375
62,111.41,0.75722,0.93991,0.86825,0.68558,0.81484,0.81548,0.66869,0.70611,0.76072,0.87329,0.000247563,0.000247563,0.000247563
63,112.89,0.72229,0.89053,0.85969,0.71491,0.80629,0.82136,0.6717,0.72237,0.75932,0.87594,0.000241375,0.000241375,0.000241375
64,114.153,0.80395,0.99996,0.9473,0.69995,0.81426,0.82264,0.66681,0.73856,0.75517,0.87865,0.000235188,0.000235188,0.000235188
65,115.412,0.73758,0.94468,0.88685,0.72631,0.76345,0.8251,0.6661,0.75042,0.75602,0.88094,0.000229,0.000229,0.000229
66,116.714,0.72866,0.89254,0.88237,0.74476,0.79575,0.83332,0.67903,0.74692,0.75307,0.88012,0.000222813,0.000222813,0.000222813
67,118.016,0.78613,1.00727,0.87497,0.70164,0.83629,0.83425,0.6819,0.73104,0.74652,0.87694,0.000216625,0.000216625,0.000216625
68,119.287,0.72211,0.91446,0.88802,0.77174,0.8147,0.83438,0.68489,0.7128,0.72741,0.87329,0.000210437,0.000210437,0.000210437
