epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,839.541,1.5438,0.78552,0.8606,0.89949,0.90874,0.93624,0.45496,1.60866,0.81437,0.8748,0.000848969,0.000848969,0.000848969
43,858.702,1.5171,0.78581,0.866,0.90863,0.91783,0.9469,0.46801,1.58881,0.77281,0.87056,0.000834822,0.000834822,0.000834822
44,879.438,1.58034,0.80823,0.86213,0.89701,0.91925,0.95485,0.47182,1.58259,0.80942,0.86603,0.000820675,0.000820675,0.000820675
45,898.777,1.52878,0.77492,0.85624,0.92552,0.89203,0.92982,0.46614,1.6147,0.79769,0.87292,0.000806528,0.000806528,0.000806528
46,918.01,1.52342,0.78123,0.85759,0.8989,0.92183,0.94167,0.48144,1.58081,0.79718,0.86706,0.00079238,0.00079238,0.00079238
47,938.332,1.50693,0.776,0.85444,0.9044,0.92455,0.93605,0.46838,1.62288,0.7902,0.87015,0.000778233,0.000778233,0.000778233
48,957.314,1.51696,0.78389,0.85495,0.88735,0.92521,0.955,0.47771,1.60238,0.79457,0.8694,0.000764086,0.000764086,0.000764086
49,977.379,1.50342,0.75855,0.85515,0.90238,0.93512,0.96285,0.49135,1.58979,0.76233,0.86784,0.000749939,0.000749939,0.000749939
50,996.777,1.4905,0.75583,0.85496,0.92081,0.91466,0.94455,0.47551,1.56063,0.76535,0.86601,0.000735792,0.000735792,0.000735792
51,1015.74,1.47948,0.75315,0.8563,0.93467,0.90801,0.94031,0.4827,1.54493,0.76605,0.86242,0.000721645,0.000721645,0.000721645
52,1036.49,1.47293,0.7504,0.85585,0.92471,0.93173,0.9522,0.46798,1.58684,0.76882,0.86787,0.000707498,0.000707498,0.000707498
53,1055.65,1.49047,0.74604,0.85199,0.9329,0.92418,0.96154,0.48241,1.5635,0.76414,0.86347,0.000693351,0.000693351,0.000693351
54,1076.08,1.47684,0.73297,0.8566,0.92359,0.92033,0.95754,0.47693,1.57381,0.78187,0.8679,0.000679204,0.000679204,0.000679204
55,1094.86,1.45299,0.73038,0.85342,0.90846,0.93455,0.95289,0.48046,1.56426,0.77368,0.86786,0.000665057,0.000665057,0.000665057
56,1114.16,1.42705,0.72234,0.85033,0.9026,0.93738,0.9496,0.48633,1.5678,0.77342,0.8682,0.000650909,0.000650909,0.000650909
57,1134.33,1.45134,0.72469,0.85291,0.90861,0.93116,0.95735,0.49499,1.57674,0.76321,0.86845,0.000636762,0.000636762,0.000636762
58,1153.7,1.44908,0.72318,0.84867,0.93731,0.91855,0.9547,0.5057,1.53747,0.74883,0.86058,0.000622615,0.000622615,0.000622615
59,1173.53,1.43652,0.71363,0.84858,0.91314,0.9248,0.93864,0.4862,1.53315,0.76853,0.86147,0.000608468,0.000608468,0.000608468
60,1193.23,1.43055,0.72082,0.85028,0.92599,0.91326,0.94273,0.49023,1.55535,0.75686,0.86487,0.000594321,0.000594321,0.000594321
61,1212.9,1.44834,0.71856,0.84573,0.90799,0.92606,0.93609,0.48879,1.56833,0.76822,0.86663,0.000580174,0.000580174,0.000580174
