epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,1145.59,1.40645,0.65627,0.8496,0.92956,0.93725,0.93963,0.48127,1.48174,0.68698,0.84382,0.000636762,0.000636762,0.000636762
58,1165.12,1.41149,0.65162,0.84766,0.92071,0.91346,0.91405,0.4699,1.48554,0.69524,0.84636,0.000622615,0.000622615,0.000622615
59,1184.07,1.4156,0.65716,0.84641,0.93322,0.91858,0.92555,0.46963,1.50582,0.6943,0.84778,0.000608468,0.000608468,0.000608468
60,1204.54,1.42303,0.66241,0.85637,0.94576,0.9302,0.93408,0.47424,1.49891,0.69319,0.84329,0.000594321,0.000594321,0.000594321
61,1223.52,1.44438,0.65999,0.84611,0.92585,0.9173,0.91766,0.47249,1.49757,0.68453,0.84775,0.000580174,0.000580174,0.000580174
62,1244.3,1.40922,0.64974,0.84411,0.92261,0.91738,0.91688,0.47301,1.4863,0.68526,0.84842,0.000566027,0.000566027,0.000566027
63,1263.24,1.40524,0.65508,0.8484,0.92611,0.92521,0.91282,0.47597,1.46455,0.69128,0.84271,0.00055188,0.00055188,0.00055188
64,1281.98,1.40183,0.64633,0.84653,0.93797,0.92559,0.92348,0.47421,1.51072,0.68001,0.84698,0.000537733,0.000537733,0.000537733
65,1302.7,1.42772,0.65548,0.84771,0.91945,0.93311,0.92051,0.47162,1.48113,0.69007,0.84487,0.000523586,0.000523586,0.000523586
66,1322,1.39427,0.64355,0.84568,0.93212,0.91493,0.91158,0.47036,1.48608,0.687,0.84457,0.000509438,0.000509438,0.000509438
67,1342.5,1.37437,0.6272,0.84048,0.91626,0.91601,0.92739,0.48418,1.48813,0.68046,0.8466,0.000495291,0.000495291,0.000495291
68,1361.31,1.38646,0.63441,0.84209,0.93638,0.91856,0.92426,0.47089,1.49837,0.69154,0.84739,0.000481144,0.000481144,0.000481144
69,1380.96,1.38494,0.63343,0.85267,0.92498,0.93742,0.92688,0.47874,1.50088,0.6902,0.84503,0.000466997,0.000466997,0.000466997
70,1401.15,1.37808,0.63382,0.83782,0.93542,0.91338,0.91853,0.48153,1.48838,0.68559,0.84559,0.00045285,0.00045285,0.00045285
71,1419.87,1.37132,0.62442,0.83927,0.93639,0.92802,0.92455,0.47826,1.47884,0.67833,0.84472,0.000438703,0.000438703,0.000438703
72,1440.36,1.36022,0.6236,0.84199,0.93108,0.92123,0.92965,0.48636,1.50029,0.69024,0.84642,0.000424556,0.000424556,0.000424556
73,1459.53,1.35602,0.62549,0.84433,0.94101,0.92929,0.91904,0.47616,1.50042,0.68692,0.84696,0.000410409,0.000410409,0.000410409
74,1478.51,1.31922,0.61329,0.84014,0.94119,0.92273,0.92098,0.48287,1.47404,0.66978,0.84229,0.000396262,0.000396262,0.000396262
75,1498.87,1.35215,0.61936,0.83991,0.94183,0.92098,0.93265,0.48424,1.47941,0.66861,0.84444,0.000382115,0.000382115,0.000382115
76,1517.61,1.32987,0.61615,0.83649,0.94041,0.92315,0.92444,0.48268,1.50953,0.67825,0.84711,0.000367967,0.000367967,0.000367967
77,1538.49,1.31257,0.60399,0.83636,0.94615,0.92399,0.93014,0.48548,1.48575,0.6754,0.84673,0.00035382,0.00035382,0.00035382
78,1557.65,1.32698,0.61654,0.84091,0.93525,0.91977,0.9121,0.47692,1.48881,0.68455,0.84714,0.000339673,0.000339673,0.000339673
79,1576.64,1.30938,0.60299,0.83521,0.93099,0.92722,0.91956,0.4787,1.47789,0.67472,0.84566,0.000325526,0.000325526,0.000325526
80,1597.97,1.31573,0.60371,0.83646,0.92268,0.92651,0.92328,0.47633,1.48639,0.66532,0.84666,0.000311379,0.000311379,0.000311379
81,1617.22,1.31028,0.6024,0.83929,0.93864,0.92544,0.92272,0.48839,1.48092,0.66033,0.8461,0.000297232,0.000297232,0.000297232
82,1638.5,1.31966,0.60966,0.84118,0.93835,0.92379,0.92766,0.48062,1.48415,0.66949,0.84736,0.000283085,0.000283085,0.000283085
83,1658.01,1.31679,0.60485,0.83377,0.9392,0.92351,0.92722,0.48762,1.47062,0.65606,0.84293,0.000268938,0.000268938,0.000268938
84,1678.76,1.29645,0.59621,0.83761,0.92937,0.92414,0.92265,0.48414,1.48974,0.67602,0.84757,0.000254791,0.000254791,0.000254791
85,1698.71,1.32028,0.59562,0.83769,0.91485,0.92648,0.92388,0.47701,1.48834,0.66872,0.84674,0.000240644,0.000240644,0.000240644
86,1717.95,1.27615,0.5851,0.83149,0.93115,0.92879,0.9221,0.47765,1.45911,0.65464,0.84467,0.000226497,0.000226497,0.000226497
87,1738.83,1.27137,0.58716,0.8338,0.94045,0.9314,0.93113,0.4879,1.47349,0.65957,0.84576,0.000212349,0.000212349,0.000212349
88,1758.61,1.2784,0.57869,0.8349,0.94492,0.93426,0.92965,0.48139,1.49265,0.67421,0.84751,0.000198202,0.000198202,0.000198202
89,1779.33,1.26512,0.58513,0.83187,0.93191,0.92537,0.92661,0.48907,1.47687,0.6652,0.84434,0.000184055,0.000184055,0.000184055
90,1798.66,1.2797,0.58163,0.83203,0.93745,0.93221,0.92896,0.48173,1.48403,0.66598,0.84704,0.000169908,0.000169908,0.000169908
91,1821.9,1.24507,0.57471,0.8419,0.94364,0.91747,0.93132,0.48671,1.49701,0.66035,0.84711,0.000155761,0.000155761,0.000155761
92,1841.19,1.20382,0.5563,0.83931,0.93445,0.91074,0.91557,0.48674,1.48603,0.66857,0.84593,0.000141614,0.000141614,0.000141614
93,1862.47,1.21744,0.56167,0.83678,0.93291,0.91324,0.92258,0.48321,1.48871,0.66523,0.84746,0.000127467,0.000127467,0.000127467
94,1881.62,1.19923,0.55137,0.83299,0.93388,0.92212,0.92089,0.47732,1.47885,0.67563,0.84597,0.00011332,0.00011332,0.00011332
95,1901.45,1.16693,0.5377,0.83741,0.93459,0.91889,0.92248,0.48246,1.47869,0.66568,0.84613,9.91726e-05,9.91726e-05,9.91726e-05
96,1922.68,1.18286,0.54336,0.8368,0.92493,0.91781,0.9171,0.48668,1.48496,0.66051,0.84712,8.50255e-05,8.50255e-05,8.50255e-05
97,1941.88,1.16914,0.53691,0.83452,0.93505,0.92301,0.91974,0.48124,1.47176,0.66238,0.84499,7.08784e-05,7.08784e-05,7.08784e-05
98,1963.05,1.16795,0.54295,0.83208,0.92792,0.91547,0.91955,0.48444,1.47467,0.65983,0.84539,5.67313e-05,5.67313e-05,5.67313e-05
99,1981.8,1.16706,0.5372,0.83403,0.93311,0.92139,0.92108,0.48358,1.48744,0.66171,0.84577,4.25842e-05,4.25842e-05,4.25842e-05
100,2001.21,1.13905,0.5255,0.82708,0.93256,0.9215,0.92552,0.486,1.48484,0.66483,0.8457,2.84371e-05,2.84371e-05,2.84371e-05
